split,threat_type,event_text
train,worm,Worm WannaCry self-replicating across SMB shares on the LAN [sensor=ids ts=2026-04-14T03:37Z]
train,worm,Conficker worm lateral spread worm activity observed on SRV-AD-01 [confidence=critical user=librarian]
train,worm,Self-replicating worm scanning port 445 from 10.87.54.55 without user action
train,worm,WannaCry worm family spreading laterally through exposed SMB [confidence=critical proto=SMB]
train,worm,Remote agent on LAB-PC-33 (10.87.54.9) found worm artifact resume.docx.exe
train,worm,Worm Conficker copied itself to ADMIN$ on neighbor 10.87.54.124 without a click [ts=2026-04-12T01:47Z proto=HTTPS]
train,worm,SMB worm WannaCry self-replicating from WS-EXAM-CELL across the LAN [confidence=medium evt=538289]
train,worm,Unattended worm activity: Conficker lateral spread scanning port 445
train,worm,Laptop malware sweep found a WannaCry worm artifact report.xlsm on VM-SOC-LAB-11 [evt=147188 device=PC-LIBRARY-03]
train,worm,IDS: self-replicating worm family spreading through exposed SMB from 172.16.4.18 [source=Email sensor=agent]
train,worm,WannaCry worm scanned port 445 then copied exam-results.xlsm across SMB from DESKTOP-988C9GL [evt=112675 ts=2026-07-18T02:41Z]
train,worm,Conficker worm activity: self-replicating lateral spread with no user action [evt=778998 sensor=edr]
train,worm,Remote agent: worm artifact benefits-form.pdf.js matching WannaCry on VM-SOC-LAB-11 (192.168.1.24) [user=warden confidence=high]
train,worm,LAN worm: Conficker copied itself to a neighbor share without a click [sensor=firewall device=HOSTEL-PC-18]
train,worm,Worm WannaCry self-replicating across SMB shares on the LAN [device=SRV-AD-01 source=USB]
train,worm,Conficker worm lateral spread worm activity observed on KIOSK-FRONT-2 [user=nurse evt=577533]
train,worm,Self-replicating worm scanning port 445 from 10.87.54.102 without user action
train,worm,WannaCry worm family spreading laterally through exposed SMB [ts=2026-04-12T21:49Z user=faculty]
train,worm,Remote agent on HOSTEL-PC-18 (10.87.54.9) found worm artifact setup.exe [proto=SMB evt=913457]
train,worm,Worm Conficker copied itself to ADMIN$ on neighbor 10.87.54.124 without a click [user=akash confidence=high]
train,worm,SMB worm WannaCry self-replicating from WS-EXAM-CELL across the LAN
train,worm,Unattended worm activity: Conficker lateral spread scanning port 445 [proto=SMB ts=2026-08-22T12:08Z]
train,worm,Laptop malware sweep found a WannaCry worm artifact ticket.pdf.bat on MAIL-GW-1 [proto=SMTP evt=871526]
train,worm,IDS: self-replicating worm family spreading through exposed SMB from 10.87.54.239
train,worm,WannaCry worm scanned port 445 then copied decrypt_instructions.html across SMB from WS-ACCOUNTS-04 [confidence=medium source=EDR]
train,worm,Conficker worm activity: self-replicating lateral spread with no user action [proto=SMB ts=2026-05-28T15:58Z]
train,worm,Remote agent: worm artifact decrypt_instructions.html matching WannaCry on KIOSK-FRONT-2 (10.87.54.124) [source=Firewall device=SRV-AD-01]
train,worm,LAN worm: Conficker copied itself to a neighbor share without a click [proto=RDP sensor=usb]
train,worm,Worm WannaCry self-replicating across SMB shares on the LAN [device=LAB-PC-25 ts=2026-01-16T16:51Z]
train,worm,Conficker worm lateral spread worm activity observed on LAPTOP-FACULTY-2 [evt=548902 device=NURSE-STATION-2]
train,worm,Self-replicating worm scanning port 445 from 10.87.54.124 without user action
train,worm,WannaCry worm family spreading laterally through exposed SMB [user=student proto=HTTPS]
train,worm,Remote agent on LAB-PC-68 (10.87.54.78) found worm artifact resume.docx.exe
train,worm,Worm Conficker copied itself to ADMIN$ on neighbor 198.51.100.22 without a click [user=registrar proto=SMTP]
train,worm,SMB worm WannaCry self-replicating from VM-STUDENT-09 across the LAN [user=cashier device=KIOSK-FRONT-2]
train,worm,Unattended worm activity: Conficker lateral spread scanning port 445
train,worm,Laptop malware sweep found a WannaCry worm artifact salary-review.doc.exe on LAPTOP-FACULTY-2 [device=HOSTEL-PC-18 proto=SMB]
train,worm,IDS: self-replicating worm family spreading through exposed SMB from 172.16.8.90 [evt=518739 ts=2026-01-20T05:51Z]
train,worm,WannaCry worm scanned port 445 then copied winlogon.dll.bak across SMB from MAIL-GW-1 [evt=887181 sensor=agent]
train,worm,Conficker worm activity: self-replicating lateral spread with no user action
train,worm,Remote agent: worm artifact decrypt_instructions.html matching WannaCry on LAB-PC-40 (10.87.54.103) [confidence=critical sensor=dns]
train,worm,LAN worm: Conficker copied itself to a neighbor share without a click
train,worm,Worm WannaCry self-replicating across SMB shares on the LAN
train,worm,Conficker worm lateral spread worm activity observed on PC-RECEPTION-01 [confidence=high source=EDR]
train,worm,Self-replicating worm scanning port 445 from 198.51.100.22 without user action [evt=164842 proto=HTTPS]
train,worm,WannaCry worm family spreading laterally through exposed SMB [user=labtech source=Proxy]
train,worm,Remote agent on WS-FINANCE-12 (192.168.43.12) found worm artifact winlogon.dll.bak [ts=2026-04-25T15:51Z proto=FILE]
train,worm,Worm Conficker copied itself to ADMIN$ on neighbor 172.16.4.18 without a click [user=finance source=DNS]
train,worm,SMB worm WannaCry self-replicating from NURSE-STATION-2 across the LAN [ts=2026-02-23T19:12Z proto=SMB]
train,worm,Unattended worm activity: Conficker lateral spread scanning port 445 [device=WS-EXAM-CELL confidence=high]
train,worm,Laptop malware sweep found a WannaCry worm artifact update.msi on WS-ACCOUNTS-04 [evt=517779 sensor=usb]
train,worm,IDS: self-replicating worm family spreading through exposed SMB from 10.87.54.218 [source=Firewall device=WS-ACCOUNTS-04]
train,worm,WannaCry worm scanned port 445 then copied invoice.pdf.exe across SMB from DESKTOP-988C9GL
train,worm,Conficker worm activity: self-replicating lateral spread with no user action [proto=TCP source=Laptop File Guard]
train,worm,Remote agent: worm artifact payroll-2026.xls.exe matching WannaCry on LAB-PC-80 (192.168.1.24) [source=Network IDS device=HOSTEL-PC-18]
train,worm,LAN worm: Conficker copied itself to a neighbor share without a click [source=Network IDS evt=866810]
train,worm,Worm WannaCry self-replicating across SMB shares on the LAN [ts=2026-04-10T19:54Z device=LAB-PC-96]
train,worm,Conficker worm lateral spread worm activity observed on LAB-PC-20 [sensor=sysmon evt=895501]
test,worm,IDS: Conficker worm copied itself to neighbor 192.168.0.55 via SMB [ts=2026-06-13T04:11Z device=VM-STUDENT-09]
test,worm,Laptop malware sweep: WannaCry worm self-replicating without a user click [source=SIEM proto=TCP]
test,worm,IDS: Conficker worm copied itself to neighbor 10.87.54.218 via SMB [source=Sysmon proto=RDP]
test,worm,Laptop malware sweep: WannaCry worm self-replicating without a user click [confidence=medium user=cashier]
test,worm,IDS: Conficker worm copied itself to neighbor 10.87.54.168 via SMB [source=Auth user=librarian]
test,worm,Laptop malware sweep: WannaCry worm self-replicating without a user click
test,worm,IDS: Conficker worm copied itself to neighbor 10.87.54.31 via SMB
test,worm,Laptop malware sweep: WannaCry worm self-replicating without a user click [ts=2026-01-14T05:14Z sensor=siem]
test,worm,IDS: Conficker worm copied itself to neighbor 192.168.0.55 via SMB [proto=SMB device=VM-PROJECT-03]
test,worm,Laptop malware sweep: WannaCry worm self-replicating without a user click [device=LAB-PC-29 confidence=medium]
train,trojan,Banking trojan Emotet downloaded via malicious Office macro [user=helpdesk sensor=mail]
train,trojan,Trojan TrickBot credential theft module installed on KIOSK-FRONT-2 [source=Sysmon confidence=critical]
train,trojan,Trojanized installer report.xlsm opened attacker access after user ran it [user=nurse device=LAPTOP-HR04]
train,trojan,Emotet trojan disguised as readme_for_decrypt.txt stealing Outlook credentials [user=warden confidence=critical]
train,trojan,QakBot banking trojan follow-on from Emotet loader on 172.16.8.90 [confidence=critical sensor=dns]
train,trojan,Office macro dropped the Emotet banking trojan then TrickBot on WS-EXAM-CELL [device=PC-RECEPTION-01 user=akash]
train,trojan,User ran a trojanized installer kv_receipt.pdf.scr; Emotet then stole Outlook mail [sensor=dns ts=2026-06-28T11:34Z]
train,trojan,TrickBot trojan credential theft after a malicious Excel macro on 192.168.1.24 [device=DESKTOP-SBJAOKO proto=FILE]
train,trojan,Banking trojan QakBot follow-on from Emotet on workstation NURSE-STATION-2
train,trojan,Trojan family Emotet / TrickBot harvesting credentials from akash [confidence=high sensor=sysmon]
train,trojan,Malicious Office macro installed a banking trojan Emotet on VM-SOC-LAB-11
train,trojan,TrickBot trojanized installer update.msi stole Outlook credentials from student
train,trojan,QakBot banking trojan follow-on after Emotet loader on 10.87.54.235 [ts=2026-05-28T06:09Z evt=474968]
train,trojan,User opened resume.docx.exe; trojan TrickBot then harvested credentials [proto=TCP device=LAB-PC-99]
train,trojan,Banking trojan Emotet downloaded via malicious Office macro
train,trojan,Trojan TrickBot credential theft module installed on NURSE-STATION-2 [sensor=mail source=Network IDS]
train,trojan,Trojanized installer readme_for_decrypt.txt opened attacker access after user ran it [user=finance proto=TCP]
train,trojan,Emotet trojan disguised as winlogon.dll.bak stealing Outlook credentials [source=Email proto=UDP]
train,trojan,QakBot banking trojan follow-on from Emotet loader on 192.168.43.12 [ts=2026-04-18T05:47Z source=USB]
train,trojan,Office macro dropped the Emotet banking trojan then TrickBot on PC-RECEPTION-01 [evt=487692 user=warden]
train,trojan,User ran a trojanized installer virus.exe; Emotet then stole Outlook mail [evt=708761 source=Windows Event Log]
train,trojan,TrickBot trojan credential theft after a malicious Excel macro on 10.0.0.8 [ts=2026-05-16T21:18Z source=SIEM]
train,trojan,Banking trojan QakBot follow-on from Emotet on workstation LAB-PC-78 [user=demo confidence=medium]
train,trojan,Trojan family Emotet / TrickBot harvesting credentials from student
train,trojan,Malicious Office macro installed a banking trojan Emotet on MAIL-GW-1
train,trojan,TrickBot trojanized installer usb_autorun.inf stole Outlook credentials from faculty
train,trojan,QakBot banking trojan follow-on after Emotet loader on 10.87.54.250 [proto=SMTP confidence=critical]
train,trojan,User opened camera_backup.zip.exe; trojan TrickBot then harvested credentials
train,trojan,Banking trojan Emotet downloaded via malicious Office macro [device=LAPTOP-HR04 ts=2026-07-11T22:30Z]
train,trojan,Trojan TrickBot credential theft module installed on LAPTOP-HOD-CSE
train,trojan,Trojanized installer decrypt_instructions.html opened attacker access after user ran it [proto=SMB device=LAPTOP-HR04]
train,trojan,Emotet trojan disguised as payroll-2026.xls.exe stealing Outlook credentials [ts=2026-06-15T10:11Z user=student]
train,trojan,QakBot banking trojan follow-on from Emotet loader on 192.168.0.55 [evt=795633 proto=TCP]
train,trojan,Office macro dropped the Emotet banking trojan then TrickBot on WS-EXAM-CELL
train,trojan,User ran a trojanized installer decrypt_instructions.html; Emotet then stole Outlook mail [proto=UDP confidence=critical]
train,trojan,TrickBot trojan credential theft after a malicious Excel macro on 10.87.54.5
train,trojan,Banking trojan QakBot follow-on from Emotet on workstation LAPTOP-FACULTY-2
train,trojan,Trojan family Emotet / TrickBot harvesting credentials from nurse [ts=2026-08-19T23:56Z proto=SMTP]
train,trojan,Malicious Office macro installed a banking trojan Emotet on PC-RECEPTION-01 [user=labtech source=SIEM]
train,trojan,TrickBot trojanized installer winlogon.dll.bak stole Outlook credentials from principal
train,trojan,QakBot banking trojan follow-on after Emotet loader on 10.87.54.108 [source=Windows Event Log ts=2026-05-16T15:46Z]
train,trojan,User opened update.msi; trojan TrickBot then harvested credentials [device=LAB-PC-07 confidence=high]
train,trojan,Banking trojan Emotet downloaded via malicious Office macro [ts=2026-04-14T19:50Z proto=TCP]
train,trojan,Trojan TrickBot credential theft module installed on VM-STUDENT-09 [confidence=high evt=191239]
train,trojan,Trojanized installer camera_backup.zip.exe opened attacker access after user ran it [user=helpdesk confidence=high]
train,trojan,Emotet trojan disguised as setup.exe stealing Outlook credentials [proto=TCP user=nurse]
train,trojan,QakBot banking trojan follow-on from Emotet loader on 10.87.54.75
train,trojan,Office macro dropped the Emotet banking trojan then TrickBot on LAPTOP-HOD-CSE [evt=526539 confidence=high]
train,trojan,User ran a trojanized installer camera_backup.zip.exe; Emotet then stole Outlook mail [ts=2026-03-12T04:24Z user=finance]
train,trojan,TrickBot trojan credential theft after a malicious Excel macro on 192.168.43.12 [evt=372266 source=EDR]
train,trojan,Banking trojan QakBot follow-on from Emotet on workstation VM-PROJECT-03 [source=Laptop File Guard device=LAB-PC-22]
train,trojan,Trojan family Emotet / TrickBot harvesting credentials from demo [user=hr device=LAPTOP-FACULTY-2]
train,trojan,Malicious Office macro installed a banking trojan Emotet on WS-ACCOUNTS-04
train,trojan,TrickBot trojanized installer ticket.pdf.bat stole Outlook credentials from librarian [device=LAB-PC-35 user=principal]
train,trojan,QakBot banking trojan follow-on after Emotet loader on 192.168.43.12 [ts=2026-01-28T22:45Z confidence=high]
train,trojan,User opened report.xlsm; trojan TrickBot then harvested credentials [source=Network IDS device=VM-STUDENT-09]
train,trojan,Banking trojan Emotet downloaded via malicious Office macro [user=librarian confidence=critical]
train,trojan,Trojan TrickBot credential theft module installed on LAPTOP-HR04 [device=PC-LAB-NET-14 proto=HTTPS]
train,trojan,Trojanized installer report.xlsm opened attacker access after user ran it [ts=2026-01-16T01:39Z device=PC-LAB-NET-14]
